epoch,loss,lr,val_loss
0,0.8903019079254455,1e-04,0.8746026975064238
1,0.8646512931592978,1e-04,0.8620265310460871
2,0.8512455466015689,1e-04,0.848505034032932
3,0.8342008654102779,1e-04,0.8322973569562613
4,0.8256065809571215,1e-04,0.8267306079549238
5,0.8180031214876471,1e-04,0.816414643220665
6,0.809727112214924,1e-04,0.809186307556373
7,0.8010427579817561,1e-04,0.7992007022061624
8,0.791568318951684,1e-04,0.7883518354951843
9,0.7813424117946677,1e-04,0.7774896728105781
10,0.7703045991420658,1e-04,0.7672194107504916
11,0.7588218443318805,1e-04,0.7560109074450722
12,0.7463202045810544,1e-04,0.7442429269640899
13,0.7327804833064727,1e-04,0.7283492092258674
14,0.718826016772216,1e-04,0.7235393020732344
15,0.704294538138742,1e-04,0.698408811348529
16,0.688523709752116,1e-04,0.6808615386978654
17,0.6724587936250686,1e-04,0.6634969242348159
18,0.6560840714444314,1e-04,0.6471134345393535
19,0.6388096025098274,1e-04,0.623620057007498
20,0.6219491639514848,1e-04,0.6160650246399493
21,0.6046630243551593,1e-04,0.5969746689165919
22,0.5874315523255863,1e-04,0.5799679611340042
23,0.5699452586456977,1e-04,0.5630217564007467
24,0.5530888620225379,1e-04,0.5512187759738323
25,0.535896743009705,1e-04,0.5370879151604392
26,0.5188323123729253,1e-04,0.5305929727790769
27,0.5031073164265317,1e-04,0.508024481702442
28,0.48646462518306377,1e-04,0.4819805780225549
29,0.4711886389595433,1e-04,0.4707435224174468
30,0.4570695096553303,1e-04,0.4604446026904524
31,0.44269398994225034,1e-04,0.4470684139196538
32,0.42818516137493506,1e-04,0.4356468519888633
33,0.41566152207316576,1e-04,0.4154290827837857
34,0.40344805996054,1e-04,0.40270494823613445
35,0.3894191715574081,1e-04,0.4042471447759423
36,0.3762210187624203,1e-04,0.3779663352926901
37,0.3623458827525273,1e-04,0.34399270016299793
38,0.3503544677953038,1e-04,0.3361611410606006
39,0.3386206078481175,1e-04,0.31648091994041255
40,0.3275131861361515,1e-04,0.3045865141655788
41,0.31563544074073774,1e-04,0.2953991045636579
42,0.30763889144234813,1e-04,0.28523150229257
43,0.29889749304546975,1e-04,0.2808559398020595
44,0.2906229523707461,1e-04,0.27512207829262597
45,0.28369035733747017,1e-04,0.2638258070985148
46,0.2783977248181146,1e-04,0.25762133746107746
47,0.2717852693871718,1e-04,0.25795143320540753
48,0.26596739321492646,1e-04,0.24894045995286673
49,0.26146041153328353,1e-04,0.24736312339621142
50,0.2566422448862613,1e-04,0.24107373302633112
51,0.2530943079181351,1e-04,0.23890871065707245
52,0.24820484233301132,1e-04,0.23312449305018118
53,0.24532902405013632,1e-04,0.23161426822016062
54,0.24203053149102957,1e-04,0.22640372110792428
55,0.23934496963547583,1e-04,0.22517158157569317
56,0.23712435701457144,1e-04,0.22454700817253964
57,0.23441550119733978,1e-04,0.2199326712237902
58,0.23323967247440297,1e-04,0.22133924478341727
59,0.23005788899641932,1e-04,0.22030699459974432
60,0.22772921467668406,1e-04,0.21529593645048536
61,0.2266035133504964,1e-04,0.2158510920676318
62,0.22554028358350842,1e-04,0.212332022190094
63,0.22513101807460614,1e-04,0.2129907730936019
64,0.22278299103671523,1e-04,0.20938151786642625
65,0.2211929959517596,1e-04,0.2102321886819256
66,0.22064087561949547,1e-04,0.21011542869993477
67,0.22018370825688496,1e-04,0.2075970601444402
68,0.21806905112151778,1e-04,0.20542795017731091
69,0.21679484506926291,1e-04,0.20607686870354266
70,0.21607214775283437,1e-04,0.2050387359847707
71,0.21585370337680576,1e-04,0.20692160297031245
72,0.21443842859275197,1e-04,0.2038854286690389
73,0.21470004922432998,1e-04,0.20474023750005674
74,0.2143509986206558,1e-04,0.20477060017999538
75,0.21282379438437762,1e-04,0.20388187593665005
76,0.21606884080654512,1e-04,0.20192318445394847
77,0.21200468112895446,1e-04,0.2018241589719599
78,0.21119371788610808,1e-04,0.20032563455833877
79,0.21089896483607926,1e-04,0.200705607666457
80,0.2106760873659643,1e-04,0.19951048616535408
81,0.21020847991527758,1e-04,0.20091242649831062
82,0.21035877274783596,1e-04,0.1997050977935476
83,0.2094695551768178,1e-04,0.19890822753433354
84,0.2094109996088327,1e-04,0.19946622306650336
85,0.2086074295101765,1e-04,0.19822926797157478
86,0.20790967172764252,1e-04,0.198215469151489
87,0.2075664888469914,1e-04,0.19799907968556585
88,0.20808060822319552,1e-04,0.1984200593853785
89,0.2069237734188211,1e-04,0.19816957968325655
90,0.20759219289285918,1e-04,0.1975927980478145
91,0.2072794476940464,1e-04,0.19813456069832006
92,0.20664071218726085,1e-04,0.19698699781717346
93,0.2066193926362853,1e-04,0.1970584777761097
94,0.20636528611029856,1e-04,0.19798753251714155
95,0.2058847428309924,1e-04,0.19740535776969814
96,0.20585185251055493,1e-04,0.19686559694857636
97,0.20645295714009188,1e-04,0.19654765099533333
98,0.20527519938614183,1e-04,0.1967371919184677
99,0.205955663466309,1e-04,0.1962183930903427
100,0.20553637360159843,1e-04,0.19646441089220285
101,0.20558438636396772,1e-04,0.19713159119787296
102,0.20589039938077097,1e-04,0.19610785994647947
103,0.20520726219161828,1e-04,0.19688998901646984
104,0.20428519743495888,1e-04,0.1958200621210839
105,0.20466535636306837,1e-04,0.19617829618375163
106,0.2052862942711562,1e-04,0.19537329614655047
107,0.20433436747795736,1e-04,0.1951445194315319
108,0.20445382493220773,1e-04,0.1951361390184765
109,0.20417487336589246,1e-04,0.19560434663098705
110,0.20472320073802486,1e-04,0.19537579254670576
111,0.20384966803674595,1e-04,0.194916351890761
112,0.20463337719539015,1e-04,0.19561870442934273
113,0.20418936471914556,1e-04,0.19498695521807868
114,0.20433786301715354,1e-04,0.19571210855294852
115,0.20418048782119105,1e-04,0.19485772020560652
116,0.203950893992824,1e-04,0.19604884366358608
