epoch,loss,lr,val_loss
0,1.6432561375037857,1e-04,1.606687814539129
1,1.5869856334315182,1e-04,1.5800819312245393
2,1.5627479745735913,1e-04,1.5598444325864809
3,1.5421891526091347,1e-04,1.5395694728725213
4,1.5254407625261441,1e-04,1.516018525628019
5,1.5116837285315314,1e-04,1.5029157660224222
6,1.4995021502717154,1e-04,1.4919671452735082
7,1.4876373111818417,1e-04,1.4824574198604614
8,1.475877321535188,1e-04,1.470886720310558
9,1.4636839909214494,1e-04,1.4596228960131812
10,1.4513615312634114,1e-04,1.44776889548814
11,1.4387929616945971,1e-04,1.4391000463942851
12,1.4260801178292495,1e-04,1.426052356554457
13,1.4129659908343035,1e-04,1.4124274362217297
14,1.3998572019100102,1e-04,1.3940492689116928
15,1.3866534936785062,1e-04,1.3778646177496792
16,1.3735110824125207,1e-04,1.368084406655682
17,1.359993627420489,1e-04,1.3548744491309175
18,1.3465520924512635,1e-04,1.3368236376234321
19,1.3331706102074408,1e-04,1.3290138632797999
20,1.3198352461020648,1e-04,1.3133047326537204
21,1.3066714098189391,1e-04,1.297106686111324
22,1.2936136394262796,1e-04,1.286649606444619
23,1.2805218362159947,1e-04,1.2742703081162507
24,1.2678137287242917,1e-04,1.2596763303457212
25,1.2551760178332423,1e-04,1.244718285237462
26,1.242954596206368,1e-04,1.2344633396006812
27,1.2310606308901504,1e-04,1.2223391611714007
28,1.219035254119622,1e-04,1.2130230206103365
29,1.2075729013124459,1e-04,1.1997687952577576
30,1.196412808641493,1e-04,1.1897653950147393
31,1.1855483718507982,1e-04,1.1777168784259764
32,1.175040636893999,1e-04,1.1691338349964993
33,1.1651064797444706,1e-04,1.158544032632812
34,1.1548478420048367,1e-04,1.1460624931272396
35,1.145499600440773,1e-04,1.1407317916223825
36,1.1361435045767592,1e-04,1.130155525916864
37,1.1273225589028926,1e-04,1.1209284043509113
38,1.118721027004572,1e-04,1.1140407849934475
39,1.1106660097985284,1e-04,1.1088132072086176
40,1.1025881265950033,1e-04,1.099509607267774
41,1.0950578575118508,1e-04,1.0930179611710478
42,1.0878491680039086,1e-04,1.080023564780054
43,1.080761342063538,1e-04,1.0748762987861948
44,1.074023511071164,1e-04,1.0709256889406316
45,1.0676574944880393,1e-04,1.0667855258815544
46,1.0616215139151102,1e-04,1.0589993640411
47,1.0556901900312292,1e-04,1.0528554143984457
48,1.0501248726572334,1e-04,1.0451577279193343
49,1.0449418558610968,1e-04,1.0417772482249363
50,1.0399186490060826,1e-04,1.037583065229999
51,1.034947649556093,1e-04,1.0320570612741895
52,1.0305642095226237,1e-04,1.028779531313368
53,1.0261741893247232,1e-04,1.0254884044000925
54,1.0219102253178869,1e-04,1.019419896898191
55,1.0180473009628472,1e-04,1.0170712374458628
56,1.0141213697128253,1e-04,1.0116250544540153
57,1.0105037187667054,1e-04,1.0073204253330703
58,1.0072082098674056,1e-04,1.0067389411374557
59,1.0039692011449828,1e-04,1.0008053383551354
60,1.000629129204793,1e-04,0.9982602042600143
61,0.9976095971915732,1e-04,0.9940982054087741
62,0.9945351173613586,1e-04,0.9913998184125286
63,0.991702955719217,1e-04,0.9891463181204047
64,0.9889404166057971,1e-04,0.988787473134758
65,0.9865498537967338,1e-04,0.9844500190955549
66,0.9841293727193009,1e-04,0.9818356561266687
67,0.98181009409775,1e-04,0.9802826390778723
68,0.9796460005984288,1e-04,0.9782853680208695
69,0.9776175793492354,1e-04,0.9753787803255822
70,0.9757060347706348,1e-04,0.9734499948083862
71,0.9739284200110288,1e-04,0.9721961182996262
72,0.972147380683695,1e-04,0.9696900583495779
73,0.9706334314450564,1e-04,0.9683204940527924
74,0.9690088892867849,1e-04,0.9668556912871432
75,0.9676396395493009,1e-04,0.9658870961055283
76,0.96618772408289,1e-04,0.9645883038024272
77,0.9648680288345306,1e-04,0.9626313509034716
78,0.9636731044720053,1e-04,0.9623953095152359
79,0.9626726722555214,1e-04,0.9611314714447526
80,0.961564871179867,1e-04,0.9598729311927291
81,0.960508208129854,1e-04,0.9590786522085016
82,0.9595537025022217,1e-04,0.9580715084864089
83,0.9587459908498904,1e-04,0.9570474743843078
84,0.957939344886557,1e-04,0.9569286005556091
85,0.9570207845939119,1e-04,0.9559277901964739
86,0.9562510465099469,1e-04,0.9552482762612587
87,0.9555317021655879,1e-04,0.9541592241318758
88,0.954917627190834,1e-04,0.9534402052233042
89,0.9543512331504234,1e-04,0.9527771172444682
90,0.9535932950449629,1e-04,0.9521629904912523
91,0.9530146058355209,1e-04,0.9517874256638456
92,0.9525282974850271,1e-04,0.9514803538637713
93,0.951948833918935,1e-04,0.9505511899624974
94,0.9515213489247752,1e-04,0.950161055592466
95,0.9511510185540084,1e-04,0.9495421380050911
96,0.9505867857650955,1e-04,0.9494360293238616
97,0.9502728567849663,1e-04,0.948981556813579
98,0.9499442256835154,1e-04,0.9487237068247204
99,0.9495595135212207,1e-04,0.9485407894307917
100,0.9491712932264281,1e-04,0.9481539136122081
101,0.9492214639769875,1e-04,0.9476466655731202
102,0.9487816843613311,1e-04,0.9473944190119908
103,0.9483072088742857,1e-04,0.9472294079370736
104,0.9480479627699837,1e-04,0.9470880872947125
105,0.947836063636613,1e-04,0.9466014535959102
106,0.9476102599978513,1e-04,0.9463480348429404
107,0.9473996336640143,1e-04,0.9461249884495065
108,0.9471062669941505,1e-04,0.9460469045914894
109,0.9468168606877261,1e-04,0.9457062423721818
110,0.9466763909809646,1e-04,0.9455971153314449
111,0.9466548865822205,1e-04,0.945674323346004
112,0.9463320573791519,1e-04,0.9452091851510293
113,0.9461092146775005,1e-04,0.9450696304809949
114,0.9460306555695247,1e-04,0.9449688219827068
115,0.9458547371637946,1e-04,0.9448139128606181
116,0.9456746508022584,1e-04,0.9447201835222481
117,0.9456494050868706,1e-04,0.9445672892341929
118,0.9456369497419915,1e-04,0.944418987951988
119,0.945429736411946,1e-04,0.9444396626850791
120,0.9452117508701294,1e-04,0.944337094322709
121,0.9450529442099818,1e-04,0.9442198073568423
122,0.9450396712093959,1e-04,0.9440793325093166
123,0.9448832331850492,1e-04,0.9440767143383499
124,0.9448971335839288,1e-04,0.9441014314485976
125,0.9448188211185057,1e-04,0.9439688024442058
126,0.9447011239669263,1e-04,0.9437771181429713
127,0.944637769803435,1e-04,0.9437555331829166
128,0.944493679401959,1e-04,0.9436872161124363
129,0.9445522270744915,1e-04,0.9435900973879602
130,0.9444477927941031,1e-04,0.9435238328847018
131,0.9444326750719216,1e-04,0.943572421704442
132,0.9443621472162117,1e-04,0.9434529962618489
133,0.9442722562063316,1e-04,0.9433841781182722
134,0.9442502971674926,1e-04,0.943342566096093
135,0.9441353957946086,1e-04,0.9432881049873415
136,0.9441627763922154,1e-04,0.9433144847223581
137,0.9441987315280767,1e-04,0.9432604956232812
138,0.9440737890667191,1e-04,0.9432192681249508
139,0.9441502065358959,1e-04,0.9432060233817613
140,0.9440637242042819,1e-04,0.943223594634001
141,0.9439925473774047,1e-04,0.9431524069841243
142,0.9439988359795234,1e-04,0.943191776590899
143,0.9439508001111829,1e-04,0.943137446612366
144,0.9439835494194928,1e-04,0.943138950816856
145,0.9440602714823118,1e-04,0.9431353076430392
146,0.9439975467539438,1e-04,0.9430721546007582
147,0.9438517644697529,1e-04,0.943034328507983
148,0.9438459075988708,1e-04,0.9430535018936662
149,0.943895878948185,1e-04,0.9430450370489073
150,0.9438080170367891,1e-04,0.9430198751205255
151,0.9439085264339969,1e-04,0.9430408154637361
152,0.9439726639446607,1e-04,0.9429990188149381
153,0.9439169844020799,1e-04,0.9430166124312346
154,0.9438048755226822,1e-04,0.9429664858116591
155,0.9439057762430539,1e-04,0.9429543893199321
156,0.9438197117243403,1e-04,0.9429302142671317
157,0.9438713088032079,1e-04,0.9429655608066843
158,0.9437572434941526,1e-04,0.9431242223613518
159,0.9437894102034708,1e-04,0.9429207875708903
160,0.943724840074564,1e-04,0.9429407284279501
161,0.943786238958221,1e-04,0.9429645311733907
