epoch,loss,lr,val_loss
0,16454661.624494763,1e-04,14533941.866115702
1,12926060.857431563,1e-04,11586573.421487603
2,11649683.646346224,1e-04,10100088.71570248
3,10894951.799754271,1e-04,9781116.62644628
4,10300155.390857523,1e-04,9493696.021487603
5,9796017.194573306,1e-04,9589729.102479339
6,9362317.985313706,1e-04,8973212.036363637
7,8947962.700452415,1e-04,8368551.952066116
8,8593667.000332996,1e-04,8390141.692561984
9,8281270.943631729,1e-04,7788468.973553719
10,7964145.72571422,1e-04,7513491.739669422
11,7686048.994350542,1e-04,7243173.318181818
12,7421951.88766535,1e-04,7075490.2223140495
13,7179373.597889491,1e-04,6821261.496694215
14,6946697.551511115,1e-04,6524752.474380165
15,6720879.874747382,1e-04,6437402.652892562
16,6537155.192207881,1e-04,6238191.531404959
17,6346257.627250597,1e-04,6049738.832231405
18,6168704.659114919,1e-04,5827213.892561983
19,5967147.718795931,1e-04,5530760.752892562
20,5813243.257165167,1e-04,5504124.1140495865
21,5675297.9850323815,1e-04,5318170.182644628
22,5507639.3559790095,1e-04,5164668.453719009
23,5386608.690916085,1e-04,4997337.1404958675
24,5219785.2520266855,1e-04,5062882.2512396695
25,5099347.216338646,1e-04,4719095.6479338845
26,4972857.3226851,1e-04,4707704.3834710745
27,4869699.290579644,1e-04,4519030.875206611
28,4755944.844777696,1e-04,4549629.676033058
29,4656849.586378146,1e-04,4321735.590495868
30,4557095.546579322,1e-04,4234374.13553719
31,4502195.146949063,1e-04,4191041.676859504
32,4426659.446467941,1e-04,4129302.4041322316
33,4314500.375614321,1e-04,4117845.965289256
34,4204251.602476805,1e-04,3895894.9640495866
35,4172484.711768556,1e-04,3904903.3078512396
36,4114088.9446709077,1e-04,4019269.9987603305
37,4056437.024446537,1e-04,4033805.853719008
38,3990671.460224141,1e-04,3929248.893801653
39,3947203.3627193184,1e-04,3986564.1842975207
40,3894290.561598613,1e-04,3747900.156198347
41,3846347.732012447,1e-04,3561588.4487603307
42,3801087.4094192083,1e-04,3691669.7363636363
43,3762661.611019888,1e-04,3488820.8747933884
44,3710315.968480158,1e-04,3419767.30661157
45,3680335.848498071,1e-04,3624959.567355372
46,3663399.4398424583,1e-04,3418767.0053719007
47,3620223.3979308284,1e-04,3372456.8446280994
48,3583604.0968158646,1e-04,3201593.022727273
49,3549968.243581205,1e-04,3287776.1247933884
50,3524720.0056264927,1e-04,3224545.3694214877
51,3525138.724990814,1e-04,3263229.611983471
52,3473819.5813659746,1e-04,3320702.0429752064
53,3448022.171544874,1e-04,3213584.2487603305
54,3435054.86751332,1e-04,3294517.9537190082
55,3400597.88831986,1e-04,3131905.6429752065
56,3394929.226787847,1e-04,3086041.961570248
57,3378826.155911262,1e-04,3017970.726033058
58,3339625.243196537,1e-04,3195260.638429752
59,3359714.7959248116,1e-04,2977054.758264463
60,3330516.882159425,1e-04,3072634.16446281
61,3334728.8405721798,1e-04,2997532.6227272726
62,3290828.4434652305,1e-04,2979344.36446281
63,3277639.6135231033,1e-04,3035047.174793388
64,3274054.4980996232,1e-04,2960654.550413223
65,3222335.362673388,1e-04,2930861.7962809918
66,3214145.3868386,1e-04,3003024.7446280993
67,3215962.940215644,1e-04,2861133.7611570247
68,3210762.692271036,1e-04,2913778.695041322
69,3202862.3507285733,1e-04,2939834.315289256
70,3198104.0765604908,1e-04,2906082.652479339
71,3187856.010414753,1e-04,2815672.856198347
72,3170395.524791016,1e-04,2867390.6929752068
73,3154892.6393131088,1e-04,2775540.0161157027
74,3132522.366273195,1e-04,2799657.450826446
75,3137875.6806218997,1e-04,2958043.085123967
76,3116876.672446261,1e-04,2878066.9318181816
77,3127231.8623834513,1e-04,2999324.300413223
78,3100845.172009921,1e-04,2789299.969834711
79,3128122.7632509647,1e-04,2779258.3524793386
80,3132003.8012814624,1e-04,2765568.485123967
81,3094885.494649091,1e-04,2777684.2280991734
82,3073461.806253445,1e-04,2746380.3954545455
83,3080678.3139410713,1e-04,2839077.264876033
84,3067296.9292554655,1e-04,2797379.719421488
85,3066995.2063918104,1e-04,2799196.2165289256
86,3050738.564162112,1e-04,2760246.103305785
87,3057731.7434261898,1e-04,2742684.0520661157
88,3041079.555897483,1e-04,2738677.831818182
89,3063441.751053532,1e-04,2728393.4421487604
90,3045425.3786399965,1e-04,2720277.405785124
91,3033504.083800294,1e-04,2741781.4520661156
92,3025058.1392614366,1e-04,2781641.2421487602
93,3038092.468276341,1e-04,2716237.825619835
94,3035844.220150882,1e-04,2815366.3425619835
95,3015706.677957928,1e-04,2717405.9789256197
96,3011434.9270192217,1e-04,2689273.815289256
97,3039765.884553555,1e-04,2735329.017768595
98,3009538.931649596,1e-04,2716971.2549586776
99,3026451.836211648,1e-04,2725260.711570248
100,3015330.9138342827,1e-04,2737255.1512396694
101,3013075.2691042395,1e-04,2717193.864049587
102,2999185.3820618223,1e-04,2692271.540495868
103,2979895.9994574455,1e-04,2729567.841322314
104,2969582.7739585247,1e-04,2716013.1921487604
105,2995678.0855513965,1e-04,2701650.1169421487
106,2968469.225817564,1e-04,2668438.0636363635
107,2980365.120487323,1e-04,2662995.670247934
108,2975500.062339243,1e-04,2650509.4136363636
109,2965529.433294484,1e-04,2694997.294214876
110,2958601.4582491275,1e-04,2736581.4008264462
