epoch,loss,lr,val_loss
0,18736588.43101231,1e-04,15042036.662809918
1,14230620.000321513,1e-04,14400532.740495868
2,12514245.683882969,1e-04,10420999.094214875
3,11510273.967297446,1e-04,10447297.563636364
4,10705569.176568529,1e-04,10199761.530578513
5,10000675.198936708,1e-04,9130003.125619834
6,9432520.095064763,1e-04,8695890.669421488
7,8983158.545344938,1e-04,8572929.968595041
8,8593073.933664799,1e-04,7968818.459504132
9,8239994.35776456,1e-04,7691261.247107438
10,7939141.570009645,1e-04,7389947.213223141
11,7636632.135380305,1e-04,7108605.816528926
12,7369692.216654419,1e-04,6849375.717355371
13,7129419.632211097,1e-04,6727378.428925619
14,6867548.153350634,1e-04,6354116.837190082
15,6662396.4377985485,1e-04,6064943.88677686
16,6471968.97027145,1e-04,6110458.570247934
17,6260920.752618042,1e-04,6184615.18677686
18,6056536.250057413,1e-04,5680907.021487603
19,5893758.675523608,1e-04,5453662.523966942
20,5704964.344829368,1e-04,5293254.57768595
21,5569579.627526181,1e-04,5199090.480991735
22,5437612.334058654,1e-04,5046097.913223141
23,5285109.368523792,1e-04,4922773.476033058
24,5148793.2739298185,1e-04,4871653.413223141
25,5036209.50544277,1e-04,4542909.87892562
26,4922427.42857799,1e-04,4508159.988429752
27,4831191.748047952,1e-04,4545575.124793389
28,4741893.752330976,1e-04,4480340.111570248
29,4632879.393056449,1e-04,4351629.7198347105
30,4564530.741646381,1e-04,4314095.871900827
31,4487571.86877641,1e-04,4229912.7198347105
32,4389785.333082629,1e-04,4050319.2421487602
33,4328226.9233132005,1e-04,3940322.097107438
34,4271140.888767683,1e-04,3790127.461983471
35,4204991.721069493,1e-04,3878838.6008264464
36,4143087.5968158646,1e-04,3761702.3694214877
37,4083945.577140364,1e-04,3780641.470247934
38,4034066.450762447,1e-04,3647025.412396694
39,4000748.1356042163,1e-04,3627063.402479339
40,3938416.285027788,1e-04,3683749.0272727273
41,3906386.4868179313,1e-04,3612395.4950413224
42,3839163.702875253,1e-04,3702971.2958677686
43,3857245.8866319126,1e-04,3616764.2144628097
44,3782723.293427338,1e-04,3396543.114049587
45,3761421.128146243,1e-04,3362042.364049587
46,3732531.259300937,1e-04,3366604.0016528927
47,3699480.733734843,1e-04,3345468.8632231406
48,3668165.057809342,1e-04,3373325.2491735537
49,3635949.0142729194,1e-04,3284243.4367768597
50,3613843.044477999,1e-04,3280766.449586777
51,3571916.610284999,1e-04,3349073.1
52,3582458.7302556033,1e-04,3244827.661157025
53,3559940.604773333,1e-04,3194572.737603306
54,3563679.1815290283,1e-04,3244785.767768595
55,3517060.6253502206,1e-04,3179615.735123967
56,3499314.79705011,1e-04,3153939.290909091
57,3487721.1978745637,1e-04,3246341.475619835
58,3449254.464380856,1e-04,3097790.891735537
59,3454031.410768418,1e-04,3141453.7409090907
60,3435222.5765260425,1e-04,3117997.8157024793
61,3441817.0263698786,1e-04,3194069.8425619835
62,3395837.67940474,1e-04,3270080.5541322315
63,3389951.8425558056,1e-04,3209534.7859504134
64,3395194.4798824177,1e-04,3061357.9727272727
65,3386767.073109958,1e-04,3030850.0376033057
66,3346261.176473797,1e-04,3037355.097520661
67,3359500.7981352196,1e-04,2990307.833057851
68,3332644.36142178,1e-04,3020523.8929752065
69,3359231.9342073533,1e-04,2960544.082644628
70,3324431.812514353,1e-04,2984634.8194214874
71,3307332.9833272095,1e-04,3056136.5723140496
72,3330283.0073833363,1e-04,3005608.7041322314
73,3302615.4573362577,1e-04,3037270.066942149
74,3323210.302607707,1e-04,3001839.924380165
75,3298278.6014261437,1e-04,3104783.4752066117
76,3271812.8732087086,1e-04,3077010.3309917357
77,3284276.993541016,1e-04,3032918.3710743804
78,3277245.2501492742,1e-04,2905905.105785124
79,3268525.236932758,1e-04,2939584.4644628097
80,3230777.904774481,1e-04,2944500.94338843
81,3235643.5775078083,1e-04,2924498.35785124
82,3222954.677854584,1e-04,2900862.150413223
83,3220881.712646978,1e-04,2874962.4892561985
84,3207180.2160802865,1e-04,2900636.227272727
85,3190434.694142706,1e-04,2873294.154545455
86,3203149.557642844,1e-04,2932585.2223140495
87,3187063.0085459533,1e-04,2919026.9008264462
88,3222161.4014445157,1e-04,2872870.8041322315
89,3215606.420695159,1e-04,2904422.694214876
90,3189368.141695756,1e-04,3061750.679338843
91,3208453.9913765388,1e-04,2869086.774380165
92,3146139.7907346594,1e-04,2883096.652892562
93,3181270.204270393,1e-04,2854261.1797520663
94,3163409.576371027,1e-04,2887785.5045454544
95,3177298.084196445,1e-04,2848261.1252066116
