epoch,loss,lr,val_loss
0,1.5318833430987737,1e-04,1.4356685118241743
1,1.4833501689512458,1e-04,1.402375283320088
2,1.4517864766375843,1e-04,1.4382737504549263
3,1.425483731647066,1e-04,1.4166032312330135
4,1.4023089084514861,1e-04,1.3902122420712937
5,1.3801635576919578,1e-04,1.3600847120127402
6,1.3588186405214473,1e-04,1.32269630570057
7,1.3387327261451147,1e-04,1.3157253661431556
8,1.3174451114981134,1e-04,1.2965887633236972
9,1.2973018739890596,1e-04,1.2744125374092543
10,1.2774362306307503,1e-04,1.2627253368866345
11,1.257921735876386,1e-04,1.2441677276753198
12,1.2389463223277395,1e-04,1.22108580277971
13,1.2207341404625232,1e-04,1.1973366593526416
14,1.2031830103546737,1e-04,1.1825172357322755
15,1.1861472697067892,1e-04,1.1679358929641976
16,1.1701580663825053,1e-04,1.158082320473411
17,1.154983618056623,1e-04,1.1398421998851556
18,1.1404807808511774,1e-04,1.1293084396803674
19,1.1268187358759134,1e-04,1.1149325721520038
20,1.1139197591339733,1e-04,1.1021607304407546
21,1.1022730918572752,1e-04,1.0908917159088387
22,1.0910615632579144,1e-04,1.0841760631435173
23,1.0801136252986536,1e-04,1.0670335590346787
24,1.0698989977320612,1e-04,1.061445832843623
25,1.060688804620858,1e-04,1.0525645102351164
26,1.0521626738575085,1e-04,1.0429737347216645
27,1.0442352099561438,1e-04,1.0381238582705663
28,1.0369521049635826,1e-04,1.0312091583062795
29,1.0299776448674354,1e-04,1.0242291344098808
30,1.0235829367568425,1e-04,1.0205760301637254
31,1.0177280806934441,1e-04,1.0128121519876905
32,1.0120368473630124,1e-04,1.0083502200024188
33,1.0068930335809658,1e-04,1.004181945422464
34,1.0021431487688088,1e-04,1.0010819044980135
35,0.9976787248144863,1e-04,0.9950111264039663
36,0.9933072213694691,1e-04,0.9916306641476214
37,0.9894324368070904,1e-04,0.9875905699966367
38,0.986280748549792,1e-04,0.9846520008134448
39,0.9826738661250581,1e-04,0.9819234834229651
40,0.9799161543308232,1e-04,0.9795829805460843
41,0.9768955003639234,1e-04,0.9764435862706713
42,0.9744418391010986,1e-04,0.9733652061667324
43,0.9720664096080094,1e-04,0.9709016260036752
44,0.9701047347416756,1e-04,0.9686515581509298
45,0.9681932720633393,1e-04,0.9684816492490532
46,0.966272808317093,1e-04,0.9649594898066245
47,0.9646217204642694,1e-04,0.9630660038349057
48,0.963092447575589,1e-04,0.9614513652383788
49,0.9615709879436455,1e-04,0.9602887727012319
50,0.960374854405137,1e-04,0.9584005817894108
51,0.9592917687902113,1e-04,0.9579357781686073
52,0.9581094304581852,1e-04,0.9562514478510077
53,0.9571434738945702,1e-04,0.9554930085978233
54,0.9561492617397914,1e-04,0.9547819686330055
55,0.955353905879551,1e-04,0.9537645302528193
56,0.9545271309469413,1e-04,0.9526163745517573
57,0.9537754175243802,1e-04,0.9521222378596786
58,0.9531703729763553,1e-04,0.9517203242325586
59,0.952523296947714,1e-04,0.9510144583449877
60,0.9520763182342217,1e-04,0.9504328252855411
61,0.9514747669038452,1e-04,0.949832221791764
62,0.9510062208360507,1e-04,0.9494888633735908
63,0.9504605712488515,1e-04,0.9490675201100751
64,0.9500310606713814,1e-04,0.9487061431585264
65,0.9496125927331495,1e-04,0.9483858379450711
66,0.949368425979786,1e-04,0.9478769726989683
67,0.9490215944253892,1e-04,0.9478316001655641
68,0.9488296685314301,1e-04,0.9474524941326173
69,0.9484519724589202,1e-04,0.947107303635148
70,0.9481224751792233,1e-04,0.9469362705207068
71,0.9478839790801364,1e-04,0.9466396204696214
72,0.9476823970475619,1e-04,0.9464962606587686
73,0.9475009055363657,1e-04,0.9464936378573583
74,0.9472008657197007,1e-04,0.9460609149341741
75,0.9470428605629814,1e-04,0.9458659555301193
76,0.946953811004673,1e-04,0.9456941616436667
77,0.9467096872656481,1e-04,0.9455586075782776
78,0.9465876335106023,1e-04,0.9456248596680066
