epoch,loss,lr,val_loss
0,0.8672139565013665,1e-04,0.8283745263413476
1,0.8298080284458984,1e-04,0.8039583514772528
2,0.8091951619219392,1e-04,0.7860357257782544
3,0.7944887961116622,1e-04,0.7859334496728558
4,0.7807729023859094,1e-04,0.77040592134765
5,0.7665934036706327,1e-04,0.7595529299877399
6,0.7517910898214433,1e-04,0.7402513247835606
7,0.735974103289013,1e-04,0.7230590631947521
8,0.7198651059588966,1e-04,0.7033559490496416
9,0.703874086520553,1e-04,0.6909194300086864
10,0.6862163909267242,1e-04,0.6644992024447025
11,0.6678405861531119,1e-04,0.6516244930391548
12,0.6510058453824165,1e-04,0.6343393463708441
13,0.632378510228677,1e-04,0.6171515759690357
14,0.6145131731528469,1e-04,0.5869531996145959
15,0.5971456737453351,1e-04,0.5734765661406334
16,0.579006345473983,1e-04,0.5627752202335544
17,0.5619736771884731,1e-04,0.5481354288290787
18,0.5458719675638817,1e-04,0.5306458303636226
19,0.5294002270010343,1e-04,0.5113904617643806
20,0.5137504362385421,1e-04,0.4975955992196499
21,0.49905392871966436,1e-04,0.4809539804575069
22,0.4841386684295256,1e-04,0.4667588332931303
23,0.4711395416859844,1e-04,0.44948251914446846
24,0.45780242116289777,1e-04,0.43937981501540874
25,0.4449412872237774,1e-04,0.43694045110553786
26,0.43432536877665484,1e-04,0.4162542495139154
27,0.42350810664579325,1e-04,0.4006633564204156
28,0.4120570193236926,1e-04,0.40503515784517763
29,0.40305971756337583,1e-04,0.38750617508716634
30,0.39350512898898393,1e-04,0.38847218248306836
31,0.3852558439148373,1e-04,0.384830773132115
32,0.377362686588138,1e-04,0.39178679744300415
33,0.36845477532236603,1e-04,0.3841725052577773
34,0.3631987813666762,1e-04,0.3783037777169709
35,0.3539433920679858,1e-04,0.3483627905882416
36,0.34552596721965334,1e-04,0.3502339061857189
37,0.33799738532828866,1e-04,0.373706208684042
38,0.3267803600973046,1e-04,0.35512466152815503
39,0.31515612369538987,1e-04,0.29429468014552845
40,0.3052841849164462,1e-04,0.2953041513045833
41,0.29736151766911045,1e-04,0.2848673554802922
42,0.2882065890834049,1e-04,0.26729831245074237
43,0.2822272304388368,1e-04,0.26549909205751326
44,0.27627233655109534,1e-04,0.2646890045131693
45,0.27014115125415006,1e-04,0.2591330891198957
46,0.26477397080431714,1e-04,0.24752911229417585
47,0.26049370552524337,1e-04,0.24899144860139338
48,0.2565659749583993,1e-04,0.23887980786162558
49,0.2535568543408068,1e-04,0.2368987201112095
50,0.24926836408069272,1e-04,0.23173716028429242
51,0.24600391619839396,1e-04,0.2377266055284245
52,0.24503818001306044,1e-04,0.22914147259541423
53,0.24143364687948055,1e-04,0.22529183909130995
54,0.2398634362393383,1e-04,0.22370738424392675
55,0.23748909264754667,1e-04,0.22327630710887827
56,0.23508196015283928,1e-04,0.21849338569851542
57,0.2333653120525771,1e-04,0.21683848016570548
58,0.2309573453653991,1e-04,0.21592694292389233
59,0.2300666580827529,1e-04,0.21296167766935517
60,0.2277991716959618,1e-04,0.21213541186918228
61,0.2262189814541764,1e-04,0.211631816324252
62,0.2258770640116482,1e-04,0.2120308980230807
63,0.2245414620457893,1e-04,0.21324534746143894
64,0.22298455775505227,1e-04,0.2089435244050921
65,0.22332467827965466,1e-04,0.20929045292078785
66,0.22086556917192188,1e-04,0.20804601039453358
67,0.2200946408168945,1e-04,0.2061449126903073
68,0.2192948211360298,1e-04,0.20642124542897852
69,0.21891236070724876,1e-04,0.2064992699647624
70,0.21781969705831328,1e-04,0.20674329209552428
71,0.2168701826714102,1e-04,0.20460084364162925
72,0.21590782520123025,1e-04,0.20458291239889648
73,0.21590932254009024,1e-04,0.20198543677497544
74,0.21507100888839437,1e-04,0.20149451555507042
75,0.21390823866170144,1e-04,0.20081721372653402
76,0.2146226369313675,1e-04,0.20397135562996835
77,0.2137078371367773,1e-04,0.2045049367547546
78,0.21369747946554676,1e-04,0.20126675818859255
