epoch,loss,lr,val_loss
0,1.518690012404609,1e-04,1.461435785228203
1,1.4711037986651254,1e-04,1.443464376830401
2,1.4467800520051715,1e-04,1.43114293346879
3,1.4246870700752234,1e-04,1.426782056829719
4,1.4046221783334463,1e-04,1.4173544231601116
5,1.3848992895941468,1e-04,1.391173860612034
6,1.3660470681882328,1e-04,1.3673072629436633
7,1.3466917982530262,1e-04,1.3478846128107445
8,1.3277462179960382,1e-04,1.3255183621155675
9,1.3092689078297288,1e-04,1.3089538838174881
10,1.2909482680946074,1e-04,1.2870387211761214
11,1.2732949608494535,1e-04,1.2656246351194669
12,1.2557769597933794,1e-04,1.251773416434176
13,1.2387814486697935,1e-04,1.2337248427498106
14,1.222339508612292,1e-04,1.2148731340172971
15,1.2064752959178449,1e-04,1.2098635768114039
16,1.1923816809259484,1e-04,1.1926839402729155
17,1.177082587460444,1e-04,1.1738463763814762
18,1.1632450035189157,1e-04,1.1600138981728443
19,1.149756982711039,1e-04,1.151653467536279
20,1.1375459396942487,1e-04,1.1380665765017042
21,1.1255138421201747,1e-04,1.119848730835837
22,1.1142713364458225,1e-04,1.1144271274867381
23,1.1036672715494789,1e-04,1.1022291989436799
24,1.0933876172513,1e-04,1.0906543360884209
25,1.0841915320927635,1e-04,1.0791020206436706
26,1.0752023933182968,1e-04,1.0682627300778922
27,1.0668386387759143,1e-04,1.0671441705183995
28,1.0590653658435607,1e-04,1.055215699711516
29,1.0515588068264807,1e-04,1.0490383434826835
30,1.0448222008389247,1e-04,1.0436459806298433
31,1.038451651090484,1e-04,1.032840287062278
32,1.0323813030285256,1e-04,1.026225188806104
33,1.02658489077071,1e-04,1.0238050897609707
34,1.021509688763865,1e-04,1.0180119461960127
35,1.0164112437562942,1e-04,1.0135705380125135
36,1.0117837704339798,1e-04,1.007283726612931
37,1.007638515455786,1e-04,1.0028812378619405
38,1.003554253325163,1e-04,0.9994560409634157
39,0.9998084163397758,1e-04,0.9949879975735682
40,0.9964525620176689,1e-04,0.9921458616865529
41,0.99308359161881,1e-04,0.9880753596215138
42,0.9900557084561439,1e-04,0.9853504894631687
43,0.9873257889524578,1e-04,0.9836519905513642
44,0.9847017599762514,1e-04,0.9804871688567377
45,0.9822276412526505,1e-04,0.9787994365765686
46,0.9797937693091203,1e-04,0.9760864924036139
47,0.977840620784109,1e-04,0.9743665803061047
48,0.975714879165641,1e-04,0.9718635870844458
49,0.9737964760772249,1e-04,0.9700661650966556
50,0.9720694161124646,1e-04,0.9679038679895997
51,0.9703273123317052,1e-04,0.9667379761620679
52,0.9688868653016782,1e-04,0.9659744903585701
53,0.9674522200118613,1e-04,0.9637915182031928
54,0.9658934416527452,1e-04,0.9626057770585238
55,0.964600423438056,1e-04,0.961715484492883
56,0.9636556159953702,1e-04,0.960305497803643
57,0.9618471964059517,1e-04,0.9595156408520774
58,0.96044374449748,1e-04,0.9580064688672749
59,0.9589567332821051,1e-04,0.955593246778261
60,0.9577288358531998,1e-04,0.9547867160019143
61,0.9565212934701071,1e-04,0.9540149764107555
62,0.9555862008747378,1e-04,0.9532526062917995
63,0.9545162224628772,1e-04,0.9519762398344692
64,0.9538940572563758,1e-04,0.951582275043723
65,0.953180961283182,1e-04,0.9518587218458671
66,0.9524845649563064,1e-04,0.950273859010564
67,0.9516642169576719,1e-04,0.9493505742270004
68,0.951063249609045,1e-04,0.9487673977346837
69,0.9504373763883365,1e-04,0.9482813481091431
70,0.9499510120888989,1e-04,0.9480940694469822
71,0.949628471504839,1e-04,0.9476101123173214
72,0.949105195298676,1e-04,0.9469033444959482
73,0.9486496914701598,1e-04,0.9465682286938338
74,0.9484281869880401,1e-04,0.9462217368319592
75,0.9479589683959356,1e-04,0.9461254509167479
76,0.9475830867765881,1e-04,0.9456979034798924
77,0.9473907482093705,1e-04,0.9452198915943286
78,0.9469841782326947,1e-04,0.9452114125143899
79,0.9467313916919186,1e-04,0.9450217471126827
80,0.9464842346641942,1e-04,0.9447058959199306
81,0.9462081435590491,1e-04,0.9445007733023871
82,0.9461111876014483,1e-04,0.9443704547694124
83,0.9458052684911673,1e-04,0.9443445768536107
84,0.9456040506773112,1e-04,0.9439953030330459
85,0.9454869242910091,1e-04,0.9439449754656127
86,0.9451900350090162,1e-04,0.9436682246133825
87,0.9451718061347569,1e-04,0.9436227489253243
88,0.9450028647158593,1e-04,0.9436060897080226
89,0.9447680547133598,1e-04,0.9433865746373076
90,0.9446080529747707,1e-04,0.9432891613924309
91,0.9445258673740771,1e-04,0.9434595549321113
92,0.9445351405042438,1e-04,0.9432258410339388
93,0.9444318932443048,1e-04,0.9434009158110762
94,0.9442497228024812,1e-04,0.943008031463051
95,0.9441527190169369,1e-04,0.9429890750408582
96,0.9441354863130559,1e-04,0.9428179544981669
97,0.9439448178683256,1e-04,0.9429476390358925
98,0.9440303138179803,1e-04,0.9429100277389127
99,0.9439155419599423,1e-04,0.942892079590321
100,0.9438196719118649,1e-04,0.9426577173958707
101,0.943735446182219,1e-04,0.9426789939556759
102,0.94386852754574,1e-04,0.942874327876574
103,0.9437652216123901,1e-04,0.94276220581934
104,0.9437089658548937,1e-04,0.9424954412222522
105,0.9436140911140998,1e-04,0.9424897550310758
106,0.9436108648487417,1e-04,0.9425536796591072
107,0.9436119670378227,1e-04,0.9424792758501179
108,0.9434849925753025,1e-04,0.9424075371399842
109,0.9435264185586293,1e-04,0.9423997449691007
110,0.9434419242475127,1e-04,0.9423711917394231
111,0.9433820322887028,1e-04,0.9423384711388961
112,0.9433213928557356,1e-04,0.9425646592739206
113,0.9435191561554095,1e-04,0.9423091334467171
114,0.943322827682684,1e-04,0.9422239546808506
115,0.9432815048278281,1e-04,0.942279868332259
116,0.9432336008581671,1e-04,0.9423942674197187
117,0.9432380688841189,1e-04,0.9422092908145836
118,0.9431228238059712,1e-04,0.9422131610815608
119,0.9431841383210202,1e-04,0.9422466981176034
120,0.9432168715600003,1e-04,0.9423503808824037
121,0.94341732416083,1e-04,0.9421285492493336
122,0.9431230201089316,1e-04,0.942211388111523
123,0.9431412115748455,1e-04,0.9422474008088655
124,0.94320174414305,1e-04,0.9422000071485531
125,0.94310722483264,1e-05,0.9420607745800655
126,0.9430067665669831,1e-05,0.94205230203774
127,0.9430914923181032,1e-05,0.9420635578667086
128,0.94304089503276,1e-05,0.9420517769346098
129,0.9429505641226248,1e-05,0.9420464602718011
130,0.9430224889287997,1e-05,0.9420447910352967
131,0.9430112809558886,1e-05,0.9420446894979927
132,0.9430622942302072,1e-05,0.9420417255076365
133,0.9429402342294186,1e-05,0.9420404674257083
134,0.9429725432459531,1e-05,0.9420372660382752
135,0.9430252405317713,1e-05,0.9420376349026665
136,0.9430406234474924,1e-06,0.942033739149213
137,0.942938590800409,1e-06,0.942035105663584
138,0.9429582854424293,1e-06,0.9420337817969237
139,0.9429843043888071,1e-06,0.942031984515137
140,0.9429979008118788,1e-06,0.9420355358691734
141,0.9430068536600613,1e-06,0.9420354901569565
142,0.9430679265369606,1e-06,0.9420317292928492
143,0.9429685163863605,1e-06,0.9420336290312916
144,0.942974664579633,1e-06,0.9420319995312172
145,0.942984437135057,1e-06,0.9420316357232611
146,0.9430184399921507,1e-07,0.9420321292109027
147,0.9429545708357681,1e-07,0.9420306934897676
148,0.943057013912815,1e-07,0.9420314574711529
149,0.9429598148180052,1e-07,0.9420305497133538
150,0.9429200416668785,1e-07,0.9420314605356591
151,0.9430679934722328,1e-07,0.9420297467105901
152,0.9430191093846209,1e-07,0.9420298154066031
153,0.9429479109351722,1e-07,0.9420307867529051
154,0.9429281308638024,1e-07,0.9420309875291336
155,0.9429661418876728,1e-07,0.9420298186243347
156,0.9429139955799909,1e-08,0.9420305943019184
157,0.9430157894621216,1e-08,0.9420308777176629
158,0.9430216422100981,1e-08,0.9420306620275045
159,0.942995580267972,1e-08,0.9420298156109036
160,0.9429676305217676,1e-08,0.9420303056765134
161,0.9429693324481622,1e-08,0.94203064736895
162,0.9429912718691303,1e-08,0.9420314667157464
163,0.9430079283436741,1e-08,0.9420299980511702
164,0.9430236918955539,1e-08,0.9420308064168196
165,0.9429227507226839,1e-08,0.9420296128938213
166,0.9429914560887636,1e-09,0.9420296682592325
167,0.94302710155152,1e-09,0.9420307567718199
168,0.9429275491208795,1e-09,0.9420313713585299
169,0.942980227435647,1e-09,0.9420314846431075
170,0.9429830686812334,1e-09,0.9420301636366529
171,0.9430033332270146,1e-09,0.9420313359124086
172,0.9429723322590249,1e-09,0.942029382391883
173,0.9430274536998724,1e-09,0.9420298061620096
174,0.9429757378152908,1e-09,0.942030287034101
175,0.9429959154269849,1e-09,0.9420293751902936
176,0.9430214338408455,9.9999994e-11,0.9420307881319329
177,0.9430281011629209,9.9999994e-11,0.9420297959469891
178,0.9430135553696501,9.9999994e-11,0.9420303224291471
179,0.9429956228151383,9.9999994e-11,0.9420294308110804
180,0.9429811727004674,9.9999994e-11,0.9420307800620666
181,0.9430527054060864,9.9999994e-11,0.9420296019637493
182,0.943002135614855,9.9999994e-11,0.9420298448258623
183,0.9429757435105807,9.9999994e-11,0.9420303177813127
184,0.9429181436078712,9.9999994e-11,0.9420302958700937
185,0.9429962988682017,9.9999994e-11,0.9420300536208819
186,0.9429364257895902,9.999999e-12,0.9420302137924037
187,0.9429960631524721,9.999999e-12,0.9420298786375803
188,0.9429572962676614,9.999999e-12,0.9420311905526665
189,0.9430029280551152,9.999999e-12,0.9420311823295751
190,0.9430186910107782,9.999999e-12,0.9420300680240609
191,0.9430403067995914,9.999999e-12,0.9420302213004438
192,0.9430481090174978,9.999999e-12,0.9420296052325559
193,0.943064955009487,9.999999e-12,0.9420294698324587
194,0.9429899968453177,9.999999e-12,0.9420307731158527
195,0.9429475540681896,9.999999e-12,0.9420300245591485
