epoch,loss,lr,val_loss
0,17109165.91212668,1e-04,14975054.557412168
1,13857797.865781592,1e-04,12838442.721079692
2,12810472.690155521,1e-04,11581602.45394173
3,12081277.070563316,1e-04,11400312.95822622
4,11471001.61123565,1e-04,11047238.429091688
5,10952040.998026222,1e-04,10784379.15681234
6,10473913.68929962,1e-04,10261837.839117395
7,10015706.005129442,1e-04,9999505.33419023
8,9593701.137647958,1e-04,9373322.193230506
9,9219080.195078058,1e-04,8820168.51520994
10,8844819.709769756,1e-04,8235038.040059983
11,8488184.070540244,1e-04,8147186.498714653
12,8160568.614803635,1e-04,7899510.601113968
13,7851113.213720289,1e-04,7549260.610646958
14,7560145.4152562935,1e-04,7314343.407240788
15,7283672.164290988,1e-04,6942612.159597258
16,7038231.976590037,1e-04,6574588.069087404
17,6784381.681277984,1e-04,6243760.329048843
18,6555312.320695794,1e-04,6374035.548200514
19,6335753.18248964,1e-04,6192802.892245073
20,6112493.16640692,1e-04,5906872.870287061
21,5938901.6520761885,1e-04,5511049.1341045415
22,5754766.698994355,1e-04,5466205.364717224
23,5581378.966017077,1e-04,5112568.070372751
24,5443780.125666113,1e-04,4879252.695372751
25,5280613.976162832,1e-04,4782864.520565553
26,5131691.108215443,1e-04,4682407.407776349
27,5008099.481156074,1e-04,4743109.266923736
28,4885074.8330564685,1e-04,4749495.144387318
29,4779590.803682377,1e-04,4716736.053127678
30,4656933.405092303,1e-04,4279110.3686803775
31,4590045.775805364,1e-04,4339853.278170522
32,4480497.6230165465,1e-04,4161234.1045415597
33,4402673.371414154,1e-04,4276669.593080549
34,4327992.667821014,1e-04,4078596.913453299
35,4272316.607304468,1e-04,3998594.1212510713
36,4171147.709530104,1e-04,3831142.7977720653
37,4139898.770904038,1e-04,3762567.380034276
38,4051969.739456809,1e-04,4026264.2151885177
39,4015120.778642112,1e-04,3651524.830762639
40,3954218.603334584,1e-04,3797933.4069194514
41,3911979.56314639,1e-04,3721952.7814910025
42,3867310.9456254616,1e-04,3434623.1243037703
43,3827494.672824304,1e-04,3527541.2442159383
44,3808437.5948120593,1e-04,3440267.853363325
45,3758650.50289294,1e-04,3681919.2190445587
46,3723854.52079426,1e-04,3541770.8281919453
47,3709947.6447813213,1e-04,3445853.1172879175
48,3648230.902399942,1e-04,3355296.449175236
49,3644026.726228699,1e-04,3328011.691730934
50,3590795.618731096,1e-04,3256531.6375321336
51,3593318.742772861,1e-04,3285629.917523565
52,3581595.316989378,1e-04,3195609.912435733
53,3549068.684576546,1e-04,3218261.5220115683
54,3523255.3795169154,1e-04,3251660.8773564696
55,3498779.1780438013,1e-04,3100426.7742609256
56,3488546.286448286,1e-04,3169385.4410347044
57,3455447.5360951344,1e-04,3206432.9985004286
58,3457085.9625250073,1e-04,3046170.8367073694
59,3449305.758484567,1e-04,3164586.109897172
60,3409742.940670549,1e-04,3123741.900332048
61,3407040.276917661,1e-04,3050372.1944622966
62,3385439.7166530467,1e-04,3149050.044505141
63,3383820.63261155,1e-04,3134060.4361610967
64,3356933.3999089026,1e-04,3129700.248821765
65,3359315.006663362,1e-04,3090268.060304199
66,3345369.49378245,1e-04,2965092.1601328193
67,3341603.1050329856,1e-04,2939851.2737253644
68,3343410.306036472,1e-04,3066586.757283633
69,3299035.056004841,1e-04,2952693.6037382176
70,3306106.762428402,1e-04,3006343.694569409
71,3295725.297626703,1e-04,3016887.6387639246
72,3272661.210480524,1e-04,2899533.476435304
73,3277744.235756347,1e-04,3117970.445479863
74,3254164.276022316,1e-04,3013166.2295415597
75,3257734.7670275583,1e-04,2913950.4556019707
76,3268991.2637074133,1e-04,2935165.4980719793
77,3270264.170251024,1e-04,2875742.7639781493
78,3229011.606009827,1e-04,3168535.8833547556
79,3235946.1543439496,1e-04,2916258.7688517566
80,3226896.696316135,1e-04,3025511.2878641817
81,3220037.86232041,1e-04,2884091.449657241
82,3212658.330260283,1e-04,2950428.4349293057
