epoch,loss,lr,val_loss
0,1.4829889811980699,1e-04,1.453094600813963
1,1.4069865673306308,1e-04,1.369996712160805
2,1.3698748383758703,1e-04,1.3444900539254365
3,1.3397260612336253,1e-04,1.3249909408907656
4,1.3122066112090216,1e-04,1.3030389717938866
5,1.287645105306246,1e-04,1.2798069040287021
6,1.2650550257720141,1e-04,1.2638895789475755
7,1.2439455832482929,1e-04,1.2445326841275919
8,1.2241456124218597,1e-04,1.2313205648306198
9,1.2052437868347234,1e-04,1.210710637877921
10,1.187102582382681,1e-04,1.1930457780579777
11,1.1702236495291016,1e-04,1.183758571297058
12,1.1542620236639456,1e-04,1.1657996254285994
13,1.1392940604778725,1e-04,1.1542261503860292
14,1.1252723969288458,1e-04,1.1369526008305226
15,1.1118541559946358,1e-04,1.1249560385355095
16,1.0995585057943722,1e-04,1.1135347552450683
17,1.0893312758509972,1e-04,1.1024416488975977
18,1.0775664306157111,1e-04,1.0889163378884676
19,1.0678237342284818,1e-04,1.0810847664451435
20,1.058633917261785,1e-04,1.066642249764391
21,1.0498999682133272,1e-04,1.0571999504919631
22,1.0422228369994926,1e-04,1.0515215848385011
23,1.0349967077798907,1e-04,1.041720400126244
24,1.0287307865156086,1e-04,1.0364637182835543
25,1.0219287598736118,1e-04,1.0311366928471595
26,1.016180956773648,1e-04,1.0242366128838154
27,1.0108357647935515,1e-04,1.0175697111940425
28,1.0059640726566632,1e-04,1.0122048096873357
29,1.0012526522366856,1e-04,1.0082827686446287
30,0.997056128809063,1e-04,0.9998609065600921
31,0.9929421149493058,1e-04,0.9949456772542755
32,0.9893308298876482,1e-04,0.997136501185181
33,0.98701259135246,1e-04,0.9882716634075358
34,0.9830262216543191,1e-04,0.9855707782195384
35,0.9800722660922523,1e-04,0.9827278931118426
36,0.9774966606347006,1e-04,0.9813448872030957
37,0.9756861202056105,1e-04,0.9767640515485173
38,0.9728818351658932,1e-04,0.9747396384740141
39,0.9706944304215769,1e-04,0.9729651523228885
40,0.9686780772039274,1e-04,0.9725237161865986
41,0.9668951655974147,1e-04,0.9667001226158763
42,0.965071543632399,1e-04,0.9653069057726105
43,0.9634799062268807,1e-04,0.9634895847716082
44,0.9619978027274703,1e-04,0.96329916994492
45,0.9607479967786617,1e-04,0.9615968559272492
46,0.9590942795996418,1e-04,0.9588831331654297
47,0.9580502150750813,1e-04,0.9566792580135479
48,0.9562755360527925,1e-04,0.9570024068169647
49,0.9551601067683669,1e-04,0.9550527148810635
50,0.9538753101504779,1e-04,0.95289064791842
51,0.952445272469482,1e-04,0.9544246690132318
52,0.9510404187701504,1e-04,0.9510084728757439
53,0.9521316605272027,1e-04,0.9471669776784934
54,0.9492835807291521,1e-04,0.9458675796697562
55,0.9481642521641714,1e-04,0.9450353119448913
56,0.9471082028927458,1e-04,0.9444895739624821
57,0.9462983550497994,1e-04,0.9437060191678306
58,0.9455394925441563,1e-04,0.942343671861222
59,0.9449240200642439,1e-04,0.9421309052927431
60,0.9441297929423462,1e-04,0.94126182585163
61,0.9437291650553141,1e-04,0.9409845730843662
62,0.9430867833070009,1e-04,0.941113856069635
63,0.9426609142582746,1e-04,0.9399696572172203
64,0.9422696198555837,1e-04,0.9395963855553817
65,0.9417394897796273,1e-04,0.9393790099696411
66,0.9415391078787531,1e-04,0.9389116517886609
67,0.940952210962585,1e-04,0.9388122850743337
68,0.9408098854450336,1e-04,0.9384282100067858
69,0.9405183087499571,1e-04,0.9381173680047246
70,0.940098561519008,1e-04,0.9379075337600381
71,0.9399997972699362,1e-04,0.937778265024723
72,0.9398811965133164,1e-04,0.937431255976359
73,0.9394893139967001,1e-04,0.937430648846614
74,0.939210701751927,1e-04,0.9372407739348358
75,0.9391336109997761,1e-04,0.9370314122880741
76,0.9391059927841794,1e-04,0.9367901444332969
77,0.9387901815230635,1e-04,0.9368126923034819
78,0.9388310893315344,1e-04,0.9367031633802837
79,0.9385048493585372,1e-04,0.9364980800394942
80,0.9382630608712558,1e-04,0.9364608594159745
81,0.9382174900796194,1e-04,0.9363368344082216
82,0.9380092999248536,1e-04,0.9362586889904385
83,0.93806235994897,1e-04,0.9361583730964039
84,0.9378740819588245,1e-04,0.9360722325863549
85,0.9376703911399097,1e-04,0.9363117046405234
86,0.9379736625308978,1e-04,0.9359781472419405
87,0.9376276442411117,1e-04,0.9360147923512038
88,0.937804382387043,1e-04,0.9358832629807708
89,0.9375464955749904,1e-04,0.9357987624922673
90,0.937422372448316,1e-04,0.9359552225907235
91,0.9374094797995496,1e-04,0.9357874725451302
92,0.9373733531557698,1e-04,0.9357056526312383
93,0.9372155588899918,1e-04,0.9356852275444691
94,0.9372191311200824,1e-04,0.9356403723678327
95,0.9371680738676772,1e-04,0.9357005478790302
96,0.9372512527996215,1e-04,0.9355068305872809
97,0.9370369296693071,1e-04,0.9356764263338581
98,0.9370710488397802,1e-04,0.9355143850546366
99,0.9368682183446664,1e-04,0.9356427194220241
100,0.9368914004631402,1e-04,0.9355448843478748
101,0.9369394836612482,1e-04,0.9353616934815532
102,0.9367702060726083,1e-04,0.9353544450051374
103,0.9367913331169622,1e-04,0.9353860395528766
104,0.9368759622582483,1e-04,0.9353632642452596
105,0.9366870033374182,1e-04,0.9361151212693896
106,0.9367960508271513,1e-04,0.9354081133439588
107,0.9366834453711047,1e-04,0.9353898400512637
108,0.9366663665025134,1e-04,0.9355013635593699
109,0.9366005995199318,1e-04,0.9353268605680065
110,0.9366525337674952,1e-04,0.9353412702334877
111,0.9366022800336261,1e-04,0.9352253477800169
112,0.9364816395171406,1e-04,0.9353062981402864
113,0.9364091776559111,1e-04,0.9352105641426341
114,0.9364739414157215,1e-04,0.9351797425654983
115,0.9364787324548983,1e-04,0.9353212147772363
116,0.9364094525799929,1e-04,0.9352427143364149
117,0.9365389933753743,1e-04,0.9356765813978697
118,0.9366109377317818,1e-04,0.9353757758577766
119,0.9364487457482079,1e-04,0.9352498279234847
120,0.9364363657379986,1e-04,0.9351409512804223
121,0.936320085247051,1e-04,0.9351350622700133
122,0.9363566933046628,1e-05,0.9350745294373978
123,0.9361879514310091,1e-05,0.9350776833249854
124,0.9362504258205337,1e-05,0.9350657196461695
